ImageId,Label
15447,5
15448,5
15449,7
15450,2
15451,0
15452,3
15453,1
15454,5
15455,8
15456,7
15457,0
15458,4
15459,6
15460,8
15461,3
15462,6
15463,2
15464,6
15465,8
15466,6
15467,1
15468,5
15469,4
15470,7
15471,4
15472,0
15473,2
15474,2
15475,5
15476,4
15477,7
15478,7
15479,2
15480,4
15481,2
15482,1
15483,3
15484,2
15485,6
15486,1
15487,4
15488,2
15489,2
15490,7
15491,2
15492,7
15493,1
15494,1
15495,5
15496,0
15497,6
15498,1
15499,7
15500,2
15501,2
15502,3
15503,2
15504,5
15505,5
15506,2
15507,4
15508,3
15509,10
15510,6
15511,3
15512,4
15513,0
15514,4
15515,5
15516,5
15517,7
15518,4
15519,2
15520,3
15521,5
15522,6
15523,3
15524,2
15525,4
15526,4
15527,4
15528,1
15529,5
15530,5
15531,5
15532,2
15533,3
15534,1
15535,4
15536,8
15537,5
15538,1
15539,6
15540,5
15541,4
15542,8
15543,2
15544,7
15545,2
15546,1
15547,8
15548,3
15549,5
15550,2
15551,6
15552,7
15553,3
15554,2
15555,5
15556,1
15557,6
15558,2
15559,6
15560,6
15561,1
15562,5
15563,2
15564,7
15565,5
15566,4
15567,1
15568,5
15569,2
15570,4
15571,6
15572,2
15573,5
15574,8
15575,4
15576,7
15577,0
15578,4
15579,7
15580,6
15581,4
15582,10
15583,3
15584,4
15585,1
15586,6
15587,4
15588,1
15589,9
15590,8
15591,3
15592,5
15593,1
15594,0
15595,6
15596,5
15597,2
15598,4
15599,1
15600,3
15601,5
15602,7
15603,6
15604,3
15605,7
15606,1
15607,4
15608,3
15609,1
15610,6
15611,6
15612,3
15613,5
15614,4
15615,7
15616,4
15617,5
15618,5
15619,3
15620,2
15621,2
15622,5
15623,5
15624,3
15625,9
15626,6
15627,4
15628,4
15629,3
15630,4
15631,6
15632,6
15633,7
15634,5
15635,4
15636,5
15637,6
15638,1
15639,4
15640,4
15641,6
15642,4
15643,0
15644,6
15645,1
15646,5
15647,7
15648,5
15649,3
15650,4
15651,1
15652,5
15653,5
15654,2
15655,1
15656,2
15657,5
15658,3
15659,4
15660,1
15661,7
15662,2
15663,5
15664,6
15665,1
15666,5
15667,5
15668,3
15669,8
15670,2
15671,1
15672,4
15673,4
15674,3
15675,3
15676,8
15677,4
15678,1
15679,4
15680,1
15681,5
15682,4
15683,3
15684,2
15685,5
15686,6
15687,6
15688,1
15689,3
15690,2
15691,2
15692,0
15693,5
15694,1
15695,4
15696,5
15697,7
15698,7
15699,6
15700,9
15701,1
15702,7
15703,5
15704,4
15705,6
15706,6
15707,4
15708,5
15709,4
15710,4
15711,6
15712,4
15713,2
15714,3
15715,6
15716,5
15717,5
15718,4
15719,3
15720,5
15721,1
15722,2
15723,2
15724,0
15725,10
15726,1
15727,4
15728,7
15729,4
15730,0
15731,2
15732,5
15733,7
15734,6
15735,1
15736,6
15737,1
15738,1
15739,4
15740,7
15741,6
15742,1
15743,4
15744,1
15745,5
15746,2
15747,5
15748,0
15749,1
15750,5
15751,5
15752,3
15753,2
15754,6
15755,4
15756,3
15757,2
15758,3
15759,6
15760,5
15761,1
15762,4
15763,7
15764,4
15765,1
15766,8
15767,5
15768,7
15769,3
15770,1
15771,4
15772,3
15773,7
15774,1
15775,4
15776,3
15777,5
15778,5
15779,2
15780,2
15781,3
15782,5
15783,4
15784,7
15785,4
15786,1
15787,1
15788,1
15789,3
15790,7
15791,4
15792,7
15793,8
15794,3
15795,8
15796,7
15797,7
15798,8
15799,4
15800,1
15801,4
15802,2
15803,7
15804,5
15805,3
15806,3
15807,3
15808,7
15809,2
15810,1
15811,0
15812,3
15813,4
15814,7
15815,5
15816,4
15817,6
15818,4
15819,2
15820,2
15821,6
15822,5
15823,7
15824,2
15825,4
15826,4
15827,1
15828,4
15829,1
15830,3
15831,4
15832,4
15833,8
15834,4
15835,2
15836,5
15837,2
15838,1
15839,2
15840,0
15841,4
15842,7
15843,3
15844,6
15845,0
15846,0
15847,5
15848,4
15849,7
15850,1
15851,6
15852,2
15853,2
15854,6
15855,7
15856,6
15857,3
15858,7
15859,6
15860,5
15861,3
15862,2
15863,5
15864,7
15865,0
15866,7
15867,3
15868,3
15869,3
15870,5
15871,4
15872,1
15873,4
15874,3
15875,6
15876,6
15877,4
15878,5
15879,9
15880,7
15881,2
15882,4
15883,3
15884,7
15885,5
15886,8
15887,1
15888,6
15889,4
15890,5
15891,3
15892,5
15893,3
15894,1
15895,5
15896,3
15897,2
15898,4
15899,6
15900,1
15901,1
15902,5
15903,1
15904,3
15905,2
15906,4
15907,7
15908,8
15909,8
15910,4
15911,1
15912,2
15913,3
15914,7
15915,7
15916,4
15917,7
15918,2
15919,4
15920,4
15921,7
15922,6
15923,3
15924,3
15925,4
15926,3
15927,4
15928,4
15929,5
15930,4
15931,2
15932,3
15933,6
15934,5
15935,4
15936,8
15937,7
15938,7
15939,0
15940,4
15941,3
15942,6
15943,1
15944,2
15945,3
15946,0
15947,3
15948,0
15949,5
15950,2
15951,5
15952,3
15953,5
15954,7
15955,7
15956,4
15957,1
15958,4
15959,6
15960,7
15961,4
15962,7
15963,4
15964,4
15965,2
15966,2
15967,3
15968,5
15969,3
15970,4
15971,5
15972,4
15973,4
15974,2
15975,5
15976,5
15977,4
15978,5
15979,6
15980,2
15981,4
15982,3
15983,5
15984,4
15985,1
15986,4
15987,8
15988,3
15989,0
15990,5
15991,3
15992,5
15993,2
15994,0
15995,6
15996,2
15997,6
15998,4
15999,3
16000,2
16001,7
16002,0
16003,2
16004,5
16005,5
16006,1
16007,3
16008,5
16009,2
16010,6
16011,4
16012,6
16013,382809518
16014,5
16015,4
16016,3
16017,5
16018,5
16019,8
16020,6
16021,1
16022,7
16023,2
16024,5
16025,2
16026,3
16027,5
16028,4
16029,5
16030,7
16031,9
16032,8
16033,3
16034,2
16035,6
16036,7
16037,8
16038,4
16039,6
16040,2
16041,2
16042,6
16043,3
16044,2
16045,2
16046,6
16047,6
16048,3
16049,1
16050,3
16051,2
16052,-2
16053,1
16054,2
16055,8
16056,1
16057,1
16058,0
16059,4
16060,5
16061,4
16062,0
16063,5
16064,5
16065,7
16066,2
16067,8
16068,6
16069,6
16070,3
16071,3
16072,3
16073,5
16074,4
16075,1
16076,7
16077,1
16078,2
16079,5
16080,6
16081,3
16082,5
16083,2
16084,1
16085,5
16086,5
16087,2
16088,7
16089,6
16090,4
16091,7
16092,6
16093,5
16094,5
16095,5
16096,9
16097,4
16098,2
16099,4
16100,2
16101,8
16102,2
16103,5
16104,9
16105,1
16106,4
16107,8
16108,3
16109,3
16110,4
16111,4
16112,2
16113,2
16114,5
16115,4
16116,2
16117,4
16118,10
16119,2
16120,7
16121,1
16122,2
16123,5
16124,2
16125,4
16126,6
16127,4
16128,7
16129,4
16130,4
16131,1
16132,3
16133,5
16134,4
16135,4
16136,3
16137,8
16138,2
16139,4
16140,7
16141,7
16142,5
16143,7
16144,4
16145,0
16146,2
16147,7
16148,6
16149,3
16150,2
16151,6
16152,6
16153,7
16154,5
16155,2
16156,6
16157,7
16158,3
16159,3
16160,2
16161,8
16162,6
16163,6
16164,8
16165,5
16166,7
16167,2
16168,1
16169,6
16170,5
16171,9
16172,3
16173,4
16174,2
16175,5
16176,5
16177,5
16178,3
16179,4
16180,1
16181,5
16182,3
16183,4
16184,6
16185,1
16186,4
16187,2
16188,4
16189,3
16190,7
16191,6
16192,7
16193,4
16194,6
16195,1
16196,2
16197,1
16198,5
16199,6
16200,5
16201,6
16202,3
16203,2
16204,5
16205,2
16206,0
16207,0
16208,2
16209,6
16210,3
16211,1
16212,1
16213,4
16214,3
16215,4
16216,7
16217,4
16218,4
16219,0
16220,5
16221,7
16222,0
16223,3
16224,5
16225,4
16226,6
16227,8
16228,4
16229,2
16230,2
16231,4
16232,4
16233,6
16234,4
16235,5
16236,6
16237,2
16238,4
16239,7
16240,5
16241,3
16242,6
16243,7
16244,1
16245,5
16246,3
16247,6
16248,-1
16249,7
16250,6
16251,4
16252,3
16253,2
16254,4
16255,7
16256,2
16257,6
16258,7
16259,7
16260,1
16261,2
16262,6
16263,8
16264,6
16265,2
16266,8
16267,5
16268,2
16269,7
16270,3
16271,4
16272,8
16273,11
16274,4
16275,6
16276,6
16277,0
16278,5
16279,6
16280,1
16281,7
16282,2
16283,5
16284,6
16285,7
16286,5
16287,5
16288,4
16289,5
16290,2
16291,5
16292,5
16293,6
16294,4
16295,5
16296,7
16297,5
16298,3
16299,5
16300,6
16301,1
16302,0
16303,4
16304,3
16305,4
16306,6
16307,4
16308,1
16309,2
16310,2
16311,7
16312,3
16313,8
16314,2
16315,6
16316,2
16317,4
16318,6
16319,3
16320,4
16321,2
16322,6
16323,3
16324,2
16325,3
16326,8
16327,3
16328,6
16329,4
16330,4
16331,5
16332,1
16333,2
16334,3
16335,3
16336,5
16337,4
16338,6
16339,1
16340,3
16341,6
16342,2
16343,-1
16344,4
16345,2
16346,3
16347,6
16348,9
16349,2
16350,4
16351,3
16352,6
16353,2
16354,1
16355,6
16356,5
16357,4
16358,6
16359,1
16360,0
16361,6
16362,6
16363,1
16364,1
16365,5
16366,3
16367,4
16368,3
16369,3
16370,1
16371,7
16372,3
16373,5
16374,1
16375,4
16376,6
16377,7
16378,4
16379,8
16380,4
16381,3
16382,8
16383,2
16384,5
16385,3
16386,4
16387,8
16388,4
16389,3
16390,1
16391,3
16392,2
16393,1
16394,6
16395,6
16396,7
16397,4
16398,3
16399,0
16400,5
16401,2
16402,5
16403,3
16404,3
16405,5
16406,5
16407,5
16408,6
16409,7
16410,3
16411,4
16412,5
16413,3
16414,3
16415,6
16416,5
16417,5
16418,7
16419,3
16420,6
16421,4
16422,5
16423,0
16424,4
16425,6
16426,3
16427,2
16428,1
16429,5
16430,7
16431,4
16432,6
16433,4
16434,1
16435,7
16436,6
16437,0
16438,6
16439,4
16440,1
16441,4
16442,1
16443,8
16444,5
16445,5
16446,2
16447,7
16448,7
16449,4
16450,5
16451,4
16452,3
16453,3
16454,6
16455,4
16456,2
16457,3
16458,9
16459,1
16460,0
16461,4
16462,3
16463,3
16464,2
16465,4
16466,1
16467,6
16468,1
16469,5
16470,3
16471,6
16472,4
16473,2
16474,3
16475,0
16476,3
16477,5
16478,2
16479,4
16480,3
16481,4
16482,2
16483,5
16484,0
16485,2
16486,5
16487,5
16488,8
16489,1
16490,2
16491,2
16492,1
16493,4
16494,4
16495,7
16496,5
16497,0
16498,2
16499,5
16500,2
16501,1
16502,6
16503,3
16504,4
16505,3
16506,4
16507,3
16508,5
16509,5
16510,3
16511,4
16512,1
16513,4
16514,7
16515,3
16516,6
16517,4
16518,3
16519,0
16520,7
16521,4
16522,5
16523,5
16524,2
16525,4
16526,5
16527,0
16528,3
16529,2
16530,6
16531,4
16532,2
16533,5
16534,1
16535,6
16536,4
16537,4
16538,6
16539,5
16540,1
16541,5
16542,3
16543,5
16544,3
16545,4
16546,0
16547,6
16548,7
16549,2
16550,4
16551,7
16552,6
16553,4
16554,2
16555,2
16556,5
16557,3
16558,4
16559,3
16560,1
16561,6
16562,3
16563,1
16564,3
16565,3
16566,2
16567,3
16568,3
16569,7
16570,1
16571,5
16572,2
16573,6
16574,5
16575,5
16576,5
16577,6
16578,3
16579,4
16580,4
16581,2
16582,1
16583,6
16584,6
16585,1
16586,7
16587,6
16588,3
16589,7
16590,5
16591,7
16592,1
16593,1
16594,1
16595,4
16596,2
16597,5
16598,3
16599,1
16600,4
16601,5
16602,5
16603,4
16604,4
16605,0
16606,6
16607,8
16608,6
16609,4
16610,6
16611,6
16612,1
16613,4
16614,4
16615,3
16616,6
16617,2
16618,5
16619,6
16620,8
16621,6
16622,6
16623,1
16624,6
16625,2
16626,6
16627,4
16628,4
16629,1
16630,7
16631,5
16632,6
16633,3
16634,2
16635,3
16636,4
16637,3
16638,2
16639,2
16640,5
16641,4
16642,2
16643,7
16644,5
16645,4
16646,1
16647,0
16648,4
16649,3
16650,2
16651,7
16652,2
16653,1
16654,2
16655,6
16656,6
16657,6
16658,7
16659,2
16660,4
16661,2
16662,7
16663,9
16664,4
16665,5
16666,3
16667,8
16668,1
16669,2
16670,3
16671,3
16672,6
16673,0
16674,5
16675,6
16676,6
16677,2
16678,5
16679,6
16680,4
16681,7
16682,6
16683,4
16684,6
16685,4
16686,5
16687,6
16688,5
16689,7
16690,2
16691,4
16692,1
16693,4
16694,2
16695,2
16696,7
16697,5
16698,2
16699,1
16700,0
16701,7
16702,2
16703,2
16704,3
16705,4
16706,4
16707,4
16708,4
16709,4
16710,5
16711,3
16712,6
16713,6
16714,3
16715,1
16716,5
16717,7
16718,3
16719,2
16720,8
16721,7
16722,7
16723,5
16724,5
16725,3
16726,0
16727,5
16728,3
16729,3
16730,5
16731,5
16732,3
16733,0
16734,8
16735,5
16736,5
16737,5
16738,1
16739,2
16740,3
16741,3
16742,5
16743,3
16744,3
16745,4
16746,2
16747,6
16748,4
16749,3
16750,5
16751,3
16752,5
16753,2
16754,6
16755,4
16756,7
16757,3
16758,6
16759,3
16760,4
16761,6
16762,8
16763,4
16764,1
16765,6
16766,2
16767,5
16768,2
16769,0
16770,5
16771,0
16772,5
16773,7
16774,5
16775,4
16776,5
16777,6
16778,2
16779,2
16780,5
16781,1
16782,3
16783,7
16784,2
16785,3
16786,7
16787,5
16788,7
16789,5
16790,6
16791,5
16792,3
16793,4
16794,1
16795,3
16796,4
16797,5
16798,5
16799,2
16800,3
16801,2
16802,1
16803,1
16804,6
16805,5
16806,2
16807,2
16808,3
16809,3
16810,2
16811,4
16812,4
16813,6
16814,5
16815,3
16816,7
16817,0
16818,2
16819,2
16820,2
16821,3
16822,3
16823,3
16824,2
16825,1
16826,2
16827,3
16828,1
16829,3
16830,4
16831,2
16832,7
16833,2
16834,8
16835,2
16836,4
16837,1
16838,4
16839,6
16840,4
16841,8
16842,1
16843,4
16844,7
16845,6
16846,1
16847,0
16848,6
16849,2
16850,1
16851,0
16852,10
16853,3
16854,6
16855,3
16856,8
16857,1
16858,8
16859,2
16860,2
16861,5
16862,5
16863,5
16864,3
16865,4
16866,2
16867,0
16868,3
16869,5
16870,3
16871,7
16872,4
16873,1
16874,0
16875,6
16876,1
16877,4
16878,6
16879,2
16880,4
16881,4
16882,3
16883,1
16884,8
16885,3
16886,8
16887,8
16888,3
16889,6
16890,3
16891,5
16892,2
16893,1
16894,3
16895,3
16896,2
16897,0
16898,2
16899,1
16900,5
16901,6
16902,0
16903,5
16904,2
16905,1
16906,6
16907,8
16908,2
16909,4
16910,5
16911,4
16912,3
16913,7
16914,2
16915,5
16916,2
16917,5
16918,1
16919,1
16920,4
16921,2
16922,3
16923,3
16924,6
16925,7
16926,5
16927,4
16928,3
16929,6
16930,8
16931,7
16932,5
16933,10
16934,1
16935,6
16936,2
16937,1
16938,6
16939,7
16940,6
16941,4
16942,2
16943,2
16944,4
16945,6
16946,3
16947,4
16948,6
16949,2
16950,5
16951,0
16952,6
16953,-1
16954,1
16955,1
16956,1
16957,2
16958,5
16959,5
16960,5
16961,5
16962,4
16963,2
16964,0
16965,9
16966,4
16967,6
16968,0
16969,5
16970,7
16971,5
16972,4
16973,2
16974,0
16975,4
16976,5
16977,1
16978,5
16979,5
16980,1
16981,5
16982,4
16983,1
16984,1
16985,3
16986,3
16987,2
16988,1
16989,1
16990,2
16991,5
16992,4
16993,1
16994,3
16995,4
16996,5
16997,7
16998,2
16999,5
17000,0
17001,3
17002,4
17003,5
17004,5
17005,8
17006,4
17007,9
17008,3
17009,0
17010,4
17011,5
17012,7
17013,2
17014,5
17015,6
17016,4
17017,6
17018,3
17019,6
17020,6
17021,2
17022,1
17023,3
17024,4
17025,4
17026,4
17027,2
17028,3
17029,0
17030,3
17031,2
17032,4
17033,7
17034,5
17035,8
17036,5
17037,5
17038,7
17039,0
17040,2
17041,2
17042,7
17043,3
17044,5
17045,2
17046,6
17047,3
17048,8
17049,5
17050,5
17051,7
17052,4
17053,3
17054,9
17055,3
17056,5
17057,3
17058,5
17059,5
17060,3
17061,5
17062,6
17063,5
17064,1
17065,4
17066,5
17067,7
17068,4
17069,6
17070,1
17071,4
17072,6
17073,3
17074,1
17075,5
17076,5
17077,1
17078,3
17079,1
17080,1
17081,6
17082,3
17083,6
17084,2
17085,1
17086,4
17087,2
17088,6
17089,3
17090,3
17091,4
17092,6
17093,4
17094,7
17095,3
17096,5
17097,1
17098,4
17099,6
17100,0
17101,0
17102,5
17103,2
17104,6
17105,7
17106,4
17107,2
17108,5
17109,7
17110,8
17111,4
17112,4
17113,6
17114,4
17115,2
17116,3
17117,5
17118,0
17119,0
17120,1
17121,4
17122,5
17123,5
17124,1
17125,6
17126,4
17127,8
17128,1
17129,5
17130,6
17131,3
17132,6
17133,1
17134,8
17135,5
17136,4
17137,7
17138,2
17139,6
17140,0
17141,3
17142,4
17143,5
17144,3
17145,2
17146,4
17147,5
17148,4
17149,5
17150,4
17151,5
17152,3
17153,4
17154,4
17155,1
17156,5
17157,7
17158,5
17159,1
17160,5
17161,2
17162,11
17163,3
17164,0
17165,1
17166,2
17167,6
17168,6
17169,3
17170,6
17171,6
17172,2
17173,4
17174,7
17175,5
17176,5
17177,1
17178,4
17179,2
17180,5
17181,3
17182,5
17183,4
17184,6
17185,4
17186,5
17187,4
17188,2
17189,2
17190,6
17191,4
17192,3
17193,8
17194,0
17195,5
17196,5
17197,5
17198,4
17199,3
17200,3
17201,2
17202,5
17203,7
17204,8
17205,1
17206,7
17207,7
17208,2
17209,3
17210,3
17211,7
17212,2
17213,5
17214,1
17215,8
17216,4
17217,2
17218,5
17219,3
17220,7
17221,3
17222,1
17223,5
17224,5
17225,5
17226,3
17227,6
17228,6
17229,3
17230,7
17231,1
17232,1
17233,2
17234,1
17235,2
17236,7
17237,3
17238,8
17239,5
17240,3
17241,4
17242,3
17243,5
17244,1
17245,2
17246,6
17247,4
17248,6
17249,2
17250,4
17251,4
17252,4
17253,5
17254,5
17255,0
17256,6
17257,6
17258,3
17259,-2147483648
17260,4
17261,3
17262,4
17263,2
17264,6
17265,9
17266,5
17267,3
17268,6
17269,1
17270,2
17271,5
17272,5
17273,3
17274,3
17275,5
17276,5
17277,2
17278,7
17279,3
17280,6
17281,5
17282,1
17283,8
17284,3
17285,2
17286,4
17287,3
17288,0
17289,3
17290,6
17291,5
17292,6
17293,6
17294,2
17295,0
17296,4
17297,6
17298,1
17299,8
17300,5
17301,5
17302,8
17303,6
17304,7
17305,2
17306,5
17307,5
17308,3
17309,5
17310,7
17311,4
17312,7
17313,3
17314,3
17315,2
17316,4
17317,1
17318,3
17319,4
17320,0
17321,3
17322,8
17323,1
17324,6
17325,2
17326,7
17327,1
17328,6
17329,0
17330,0
17331,3
17332,1
17333,5
17334,7
17335,9
17336,5
17337,3
17338,5
17339,4
17340,5
17341,2
17342,6
17343,6
17344,7
17345,5
17346,4
17347,7
17348,1
17349,2
17350,1
17351,4
17352,5
17353,4
17354,2
17355,1
17356,4
17357,2
17358,8
17359,5
17360,3
17361,6
17362,1
17363,5
17364,6
17365,3
17366,6
17367,7
17368,4
17369,5
17370,0
17371,6
17372,4
17373,5
17374,7
17375,8
17376,4
17377,6
17378,1
17379,6
17380,6
17381,3
17382,4
17383,6
17384,7
17385,2
17386,8
17387,4
17388,6
17389,4
17390,0
17391,5
17392,7
17393,4
17394,5
17395,4
17396,3
17397,3
17398,1
17399,7
17400,2
17401,1
17402,6
17403,4
17404,0
17405,7
17406,4
17407,4
17408,1
17409,3
17410,3
17411,1
17412,2
17413,1
17414,4
17415,4
17416,1
17417,5
17418,1
17419,2
17420,5
17421,6
17422,2
17423,4
17424,2
17425,4
17426,7
17427,5
17428,7
17429,2
17430,6
17431,2
17432,6
17433,2
17434,6
17435,5
17436,3
17437,4
17438,4
17439,2
17440,2
17441,2
17442,1
17443,5
17444,6
17445,3
17446,7
17447,2
17448,6
17449,6
17450,1
17451,6
17452,7
17453,5
17454,3
17455,1
17456,4
17457,5
17458,5
17459,2
17460,4
17461,6
17462,7
17463,2
17464,6
17465,1
17466,3
17467,3
17468,5
17469,5
17470,4
17471,5
17472,7
17473,7
17474,4
17475,5
17476,4
17477,3
17478,3
17479,2
17480,4
17481,6
17482,5
17483,6
17484,1
17485,1
17486,5
17487,6
17488,5
17489,4
17490,5
17491,4
17492,5
17493,4
17494,9
17495,7
17496,7
17497,3
17498,5
17499,5
17500,6
17501,4
17502,6
17503,1
17504,4
17505,1
17506,4
17507,7
17508,4
17509,3
17510,7
17511,1
17512,5
17513,3
17514,0
17515,3
17516,8
17517,5
17518,1
17519,3
17520,7
17521,0
17522,5
17523,0
17524,3
17525,6
17526,2
17527,4
17528,7
17529,0
17530,3
17531,5
17532,6
17533,2
17534,2
17535,0
17536,8
17537,6
17538,5
17539,4
17540,4
17541,3
17542,3
17543,1
17544,2
17545,8
17546,6
17547,6
17548,4
17549,6
17550,2
17551,4
17552,5
17553,4
17554,3
17555,5
17556,6
17557,5
17558,7
17559,0
17560,1
17561,1
17562,7
17563,4
17564,2
17565,4
17566,6
17567,1
17568,5
17569,5
17570,4
17571,4
17572,4
17573,0
17574,1
17575,3
17576,1
17577,3
17578,7
17579,5
17580,0
17581,2
17582,4
17583,6
17584,1
17585,3
17586,2
17587,4
17588,5
17589,2
17590,6
17591,5
17592,5
17593,3
17594,7
17595,1
17596,5
17597,0
17598,6
17599,6
17600,7
17601,7
17602,8
17603,5
17604,3
17605,3
17606,4
17607,6
17608,7
17609,4
17610,2
17611,4
17612,1
17613,6
17614,8
17615,7
17616,4
17617,6
17618,3
17619,4
17620,1
17621,5
17622,4
17623,4
17624,4
17625,4
17626,5
17627,3
17628,2
17629,6
17630,2
17631,2
17632,4
17633,2
17634,4
17635,8
17636,5
17637,0
17638,0
17639,2
17640,2
17641,0
17642,6
17643,6
17644,8
17645,7
17646,8
17647,4
17648,8
17649,6
17650,2
17651,0
17652,3
17653,1
17654,2
17655,8
17656,2
17657,3
17658,6
17659,8
17660,8
17661,1
17662,5
17663,7
17664,3
17665,8
17666,3
17667,1
17668,2
17669,1
17670,6
17671,6
17672,6
17673,2
17674,7
17675,1
17676,5
17677,6
17678,6
17679,4
17680,8
17681,2
17682,4
17683,4
17684,4
17685,6
17686,6
17687,5
17688,6
17689,7
17690,3
17691,8
17692,2
17693,4
17694,0
17695,1
17696,6
17697,2
17698,7
17699,8
17700,4
17701,7
17702,7
17703,2
17704,4
17705,3
17706,2
17707,2
17708,3
17709,5
17710,2
17711,1
17712,5
17713,2
17714,7
17715,3
17716,0
17717,2
17718,6
17719,4
17720,1
17721,4
17722,7
17723,7
17724,2
17725,2
17726,4
17727,7
17728,3
17729,2
17730,7
17731,2
17732,5
17733,4
17734,0
17735,3
17736,4
17737,0
17738,4
17739,0
17740,0
17741,3
17742,7
17743,3
17744,5
17745,7
17746,6
17747,3
17748,8
17749,4
17750,4
17751,5
17752,4
17753,5
17754,2
17755,5
17756,5
17757,4
17758,1
17759,3
17760,3
17761,2
17762,1
17763,6
17764,2
17765,3
17766,7
17767,2
17768,8
17769,6
17770,4
17771,4
17772,2
17773,6
17774,4
17775,3
17776,1
17777,5
17778,1
17779,7
17780,4
17781,2
17782,2
17783,1
17784,3
17785,5
17786,4
17787,1
17788,7
17789,8
17790,3
17791,7
17792,6
17793,7
17794,2
17795,2
17796,2
17797,3
17798,4
17799,2
17800,5
17801,4
17802,8
17803,6
17804,6
17805,4
17806,1
17807,5
17808,3
17809,4
17810,0
17811,5
17812,2
17813,4
17814,5
17815,4
17816,6
17817,3
17818,8
17819,8
17820,8
17821,6
17822,6
17823,3
17824,5
17825,5
17826,4
17827,5
17828,5
17829,4
17830,0
17831,2
17832,8
17833,2
17834,1
17835,4
17836,5
17837,6
17838,7
17839,6
17840,4
17841,0
17842,2
17843,3
17844,3
17845,7
17846,6
17847,4
17848,0
17849,3
17850,6
17851,6
17852,6
17853,5
17854,5
17855,5
17856,2
17857,2
17858,4
17859,1
17860,4
17861,1
17862,4
17863,8
17864,7
17865,4
17866,0
17867,3
17868,4
17869,2
17870,4
17871,4
17872,4
17873,2
17874,4
17875,6
17876,5
17877,6
17878,4
17879,2
17880,5
17881,7
17882,5
17883,2
17884,4
17885,0
17886,2
17887,3
17888,2
17889,4
17890,4
17891,5
17892,3
17893,3
17894,1
17895,0
17896,6
17897,4
17898,1
17899,1
17900,4
17901,3
17902,2
17903,8
17904,3
17905,1
17906,7
17907,5
17908,3
17909,0
17910,6
17911,4
17912,3
17913,2
17914,3
17915,7
17916,1
17917,3
17918,5
17919,2
17920,4
17921,0
17922,4
17923,5
17924,2
17925,4
17926,0
17927,5
17928,1
17929,7
17930,6
17931,1
17932,5
17933,5
17934,5
17935,6
17936,6
17937,8
17938,8
17939,4
17940,2
17941,3
17942,1
17943,6
17944,3
17945,2
17946,6
17947,4
17948,8
17949,1
17950,4
17951,0
17952,2
17953,2
17954,1
17955,5
17956,8
17957,5
17958,3
17959,2
17960,3
17961,4
17962,3
17963,4
17964,5
17965,2
17966,6
17967,3
17968,6
17969,1
17970,5
17971,5
17972,1
17973,6
17974,4
17975,5
17976,2
17977,3
17978,5
17979,4
17980,6
17981,1
17982,4
17983,5
17984,3
17985,5
17986,4
17987,6
17988,6
17989,0
17990,6
17991,5
17992,3
17993,3
17994,5
17995,2
17996,3
17997,5
17998,4
17999,4
18000,3
18001,7
18002,2
18003,6
18004,5
18005,6
18006,4
18007,5
18008,6
18009,0
18010,1
18011,1
18012,7
18013,8
18014,1
18015,3
18016,6
18017,4
18018,4
18019,4
18020,3
18021,2
18022,6
18023,5
18024,7
18025,7
18026,8
18027,2
18028,6
18029,2
18030,2
18031,7
18032,3
18033,5
18034,2
18035,3
18036,3
18037,5
18038,2
18039,2
18040,3
18041,2
18042,1
18043,1
18044,4
18045,3
18046,6
18047,5
18048,1
18049,1
18050,8
18051,5
18052,2
18053,4
18054,4
18055,3
18056,7
18057,7
18058,2
18059,5
18060,2
18061,7
18062,4
18063,4
18064,4
18065,1
18066,2
18067,6
18068,7
18069,6
18070,4
18071,5
18072,10
18073,5
18074,6
18075,5
18076,2
18077,7
18078,2
18079,0
18080,4
18081,5
18082,2
18083,3
18084,6
18085,6
18086,4
18087,8
18088,3
18089,5
18090,2
18091,3
18092,6
18093,3
18094,4
18095,1
18096,5
18097,0
18098,6
18099,6
18100,1
18101,2
18102,2
18103,5
18104,6
18105,5
18106,3
18107,4
18108,4
18109,7
18110,7
18111,5
18112,6
18113,3
18114,7
18115,5
18116,2
18117,4
18118,4
18119,4
18120,1
18121,9
18122,5
18123,6
18124,4
18125,3
18126,1
18127,4
18128,2
18129,3
18130,9
18131,4
18132,5
18133,1
18134,4
18135,3
18136,4
18137,7
18138,4
18139,7
18140,4
18141,2
18142,4
18143,2
18144,3
18145,7
18146,2
18147,2
18148,8
18149,7
18150,5
18151,5
18152,6
18153,5
18154,5
18155,5
18156,0
18157,1
18158,5
18159,5
18160,1
18161,0
18162,1
18163,7
18164,6
18165,8
18166,2
18167,3
18168,7
18169,4
18170,5
18171,4
18172,7
18173,5
18174,7
18175,7
18176,6
18177,3
18178,6
18179,3
18180,1
18181,2
18182,5
18183,6
18184,4
18185,6
18186,6
18187,3
18188,5
18189,5
18190,5
18191,2
18192,6
18193,3
18194,3
18195,2
18196,6
18197,7
18198,5
18199,5
18200,11
18201,2
18202,0
18203,1
18204,3
18205,7
18206,5
18207,1
18208,6
18209,4
18210,5
18211,6
18212,0
18213,1
18214,8
18215,5
18216,8
18217,5
18218,3
18219,3
18220,5
18221,5
18222,9
18223,5
18224,6
18225,1
18226,3
18227,2
18228,6
18229,0
18230,3
18231,5
18232,3
18233,3
18234,2
18235,4
18236,4
18237,7
18238,2
18239,4
18240,2
18241,5
18242,5
